anno_id,image,question,answer
25328,8551.jpg,các hãng công nghệ mà cửa hàng này bán là ?,karofi sony samsung skyworld electrolux aqua kangaroo daikin
25329,8552.jpg,hình này được chụp ở đâu ?,cần thơ
25330,8552.jpg,hội chợ du lịch này diễn ra như thế nào ?,trực tuyến
25331,8552.jpg,hình ảnh cần thơ được chụp vào năm nào ?,2021
25332,8552.jpg,khẩu hiệu của hội chợ là gì ?,"chung tay phục hồi du lịch cần thơ - điểm đến an toàn , hấp dẫn"
25333,8552.jpg,hội chợ du lịch bắt đầu từ ngày nào ?,22 / 12
25334,8552.jpg,ngày kết thúc của hội chợ du lịch là ngày nào ?,10 / 01 / 2022
25335,8552.jpg,tổ chức nào làm hội chợ này ?,"ủy ban nhân dân thành phố cần thơ sở văn hóa , thể thao và du lịch"
25336,8553.jpg,cửa hàng này tên là gì ?,shop huế
25337,8553.jpg,địa chỉ của cửa hàng này là ở đâu ?,"994c nguyễn thị định , p . thạnh mỹ lợi , q . 2"
25338,8553.jpg,điện thoại của cửa hàng này là gì ?,0989404682
25339,8553.jpg,cửa hàng bên phải bán gì ?,seafoods
25340,8554.jpg,trường này là trường gì ?,đại học mở tp . hồ chí minh
25341,8554.jpg,trường này nằm ở đâu ?,tp . hồ chí minh
25345,8556.jpg,cuốn sách tiếng hàn ở góc trái trên dành cho gì ?,cho du lịch
25346,8556.jpg,cuốn sách ở dưới bên trái có bao nhiêu câu giao tiếp ?,6000
25347,8556.jpg,cuốn sách bên phải ở dưới có 6000 câu giao tiếp theo tiếng nào ?,hàn
25348,8556.jpg,cuốn sách chính giữa ở trên có chủ đề tiếng hàn gì ?,từ vựng
25351,8559.jpg,tên của quán ở bên phải là gì ?,kichi - kichi
25352,8559.jpg,quán ở giữa phục vụ những món ăn gì ?,thịt nướng hàn quốc
25353,8559.jpg,tên của quán ở chính giữa là gì ?,gogi
25354,8559.jpg,nhà bên trái đang có sự kiện gì ?,cho thuê
25355,8560.jpg,cửa hàng ở giữa có tên là gì ?,coco
25356,8560.jpg,cửa hàng này chuyên phục vụ gì ?,beauty & cosmetic
25357,8560.jpg,tấm hình này có nguồn gốc từ đâu ?,trung cao
25358,8560.jpg,câu nói của thương hiệu trung cao là gì ?,vẻ đẹp thương hiệu
25363,8562.jpg,nơi này đang có sự kiện gì ?,khuyến mãi
25364,8562.jpg,mì ở giữa bên phải có tên là gì ?,omachi sườn
25365,8562.jpg,phở ở góc phải dưới màn hình là phở gì ?,phở hương
25366,8563.jpg,cửa hàng quần áo này có tên là gì ?,viettien
25367,8563.jpg,tên của cửa hàng bên trái là gì ?,riman
25373,8565.jpg,nơi này có nguồn từ đâu ?,viettimes
25374,8565.jpg,khẩu hiệu của viettimes là gì ?,news & analysis
25381,8568.jpg,hình ảnh này lấy nguồn từ đâu ?,muabán . net
25382,8568.jpg,tập đoàn tài trợ gian hàng này là gì ?,vineco
25383,8568.jpg,slogan của vineco là gì ?,rau quả sạch cho mọi nhà
25384,8568.jpg,giá tiền của bó rau là bao nhiêu ?,42 . 900
25386,8570.jpg,ngân hàng này tên là gì ?,mb
25387,8570.jpg,mb là ngân hàng gì ?,ngân hàng quân đội
25388,8570.jpg,rút tiền ở đây như thế nào ?,tự động
25390,8572.jpg,trường này là trường gì ?,tiểu học
25391,8573.jpg,quán ở giữa có tên là gì ?,minh kai
25392,8573.jpg,tiệm ở giữa là gì ?,trung tâm nữ trang
25393,8573.jpg,tiệm giữa chuyên bán gì ?,kim ương đá quý
25394,8573.jpg,quán bên trái đang có gì ?,thông báo hệ thống nhà hàng tạm ngưng sửa chữa
25395,8573.jpg,quán bên trái tên là gì ?,heineke
25396,8573.jpg,quán bên phải của đại lý nào ?,annie
25397,8574.jpg,bức ảnh này lấy nguồn từ đâu ?,idea
25398,8574.jpg,số điện thoại của nguồn tấm ảnh là gì ?,09 44 33 22 31
25399,8574.jpg,slogan của idea là gì ?,tư vấn - thiết kế miễn phí
25400,8574.jpg,quán này có tên là gì ?,galeries la paye al
25401,8575.jpg,đang có sự kiện gì ?,hội chợ vui tết
25402,8575.jpg,hội chợ vui tết diễn ra khi nào ?,31 / 01 - 04 / 02 2018
25403,8575.jpg,hội chợ vui tết diễn ra năm nào ?,2018
25404,8576.jpg,tấm hình này được lấy nguồn từ đâu ?,wuta cam
25405,8577.jpg,quán bên trái phục vụ gì ?,ẩm thực
25406,8577.jpg,tên của quán bên trái là ?,mầm xanh
25407,8577.jpg,quán bên trái phục vụ ẩm thực gì ?,chay
25408,8577.jpg,số điện thoại của quán bên trái là gì ?,0901414189
25409,8577.jpg,quán bên trái nằm ở đâu ?,46 nguyễn gia trí - p . 25 - q . bình thanh
25410,8577.jpg,quán bên phải bán gì ?,cháo bún lòng
25411,8577.jpg,quán bên phải có tên là gì ?,hồng
25412,8578.jpg,bức ảnh lấy từ đâu ?,thăng long
25413,8578.jpg,số điện thoại của thăng long là gì ?,0919 . 467 . 868
25414,8578.jpg,chữ trên hộp sữa trắng là gì ?,nuitri boost
25415,8578.jpg,chữ trên hộp bánh đỏ góc phải là gì ?,chocopie
25416,8579.jpg,tựa đề của cuốn sách là gì ?,the 5 love languages of children
25417,8579.jpg,sách này do ai dịch ?,hoàng yến
25418,8579.jpg,ai là tác giả của cuốn sách ?,gary chapman & ross campbell
25419,8579.jpg,cuốn sách tái bản từ quyển nào ?,5 ngôn ngữ tình yêu - dành cho trẻ em
25420,8579.jpg,cuốn sách do nhà xuất bản phát hành ?,tổng hợp thành phố hồ chí minh
25425,8581.jpg,cuốn sách ở giữa do ai viết ?,hoàng tú - nguyễn diệu hương
25426,8581.jpg,cuốn sách bên trái dành cho học sinh lớp mấy ?,9
25427,8581.jpg,cuốn sách ở giữa có tựa đề là gì ?,học tốt vật lí
25428,8581.jpg,cuốn sách giữa dành cho học sinh lớp mấy ?,9
25429,8581.jpg,ai là nhà xuất bản của cuốn sách học tốt vật lí 9 ?,đại học quốc gia hà nội
25437,8583.jpg,cuốn sách có tựa đề là gì ?,trí thông minh của sự tinh tế
25438,8583.jpg,ai là người viết ra cuốn sách này ?,tô mạn
25439,8583.jpg,ai là dịch của cuốn sách này ?,phùng thủy tiên
25440,8583.jpg,nhà xuất bản của cuốn sách này là ai ?,phụ nữ việt nam
25441,8583.jpg,cuốn sách này của thương hiệu sach nào ?,skybooks
25442,8584.jpg,cuốn sách này của ai ?,nguyễn tuấn dũng - đỗ minh hợp
25443,8584.jpg,cuốn sách có tựa đề là gì ?,từ điển quản lý xã hội
25444,8584.jpg,cuốn sách này do nhà xuất bản nào phát hành ?,đại học quốc gia hà nội
25445,8584.jpg,đại học quốc gia hà nội là gì với cuốn sách này ?,nhà xuất bản
25446,8584.jpg,cuốn cách này được phát hành khi nào ?,2002
25447,8584.jpg,mã sách này là gì ?,200000261
25448,8585.jpg,công ty này tên gì ?,cp sách và thiết bị trường học thành phố hồ chí minh
25449,8585.jpg,công ty nằm ở đâu ?,"223 nguyễn tri phương , phường 9 , quận 5 , tp . hồ chí minh"
25450,8585.jpg,số điện thoại để liên lạc cho công ty là gì ?,( 08 ) 38554645 - 38577913 - 38556155
25451,8585.jpg,địa chỉ trang web của công ty là gì ?,www . stb . com . vn
25452,8586.jpg,biển số xe phía trên có giá trị là gì ?,75a - 145 . 19
25453,8586.jpg,biển số phía dưới có giá trị là gì ?,75a 145 . 19
25454,8587.jpg,nội dung của bức ảnh này là gì ?,những hình ảnh đẹp ngày tết quê hương
25455,8587.jpg,hình ảnh này có nguồn từ đâu ?,cuộc sống quê miền tây
25456,8587.jpg,chợ trong hình ảnh có tên là gì ?,gò quao
25457,8588.jpg,khẩu hiệu của thương hiệu vantech là gì ?,more than a guarantee
25458,8588.jpg,tên của công ty được ghi trên bảng hiệu là gì ?,tnhh công nghệ viễn thông phương nam
25459,8588.jpg,hotline liên lạc của công ty là gì ?,0937 . 485 . 355 - 0914 . 87 . 97 . 07
25460,8588.jpg,công ty có địa chỉ là gì ?,"609 phan văn trị , p7 , q . gò vấp , tp hcm"
25461,8588.jpg,website của công ty là gì ?,www . phuongnamcamera . com
25462,8589.jpg,tòa nhà này là gì ?,thẩm mỹ viện
25463,8589.jpg,tên của thẩm mỹ viện trong hình là gì ?,thiên kim
25464,8589.jpg,địa chỉ của thẩm mỹ viện này là gì ?,2b cao thắng
25465,8589.jpg,ai là người thực hiện các cuộc giải phẫu ?,bác sĩ phan thành tự
25466,8590.jpg,các điểm du lich ở huế bao gồm những đâu ?,bạch mã village đảo ngọc đại nội thiên mụ
25467,8590.jpg,giá tour cho một khách là bao nhiêu ?,2 . 399 . 000vnđ
25468,8590.jpg,thời gian khởi hành cho chuyến du lich là gì ?,thứ 6 hàng tuần
25469,8590.jpg,những dịch vụ được cung cấp trong tour là gì ?,"giá tour trọn gói , khách sạn 4 sao"
25470,8590.jpg,tổ chức cung cấp dịch vụ du lịch là tổ chức nào ?,liên minh kích cầu du lịch nội địa
25471,8590.jpg,điểm đến trong chuyến du lịch là gì ?,huế
25472,8590.jpg,huế được biết đến là một địa điểm như thế nào ?,an toàn
25473,8590.jpg,ngày thứ nhất trong chuyến đi là thứ mấy ?,thứ sáu
25474,8590.jpg,những điểm đến trong thứ sáu là gì ?,huế - bạch mã village - lập an - lăng cô
25475,8590.jpg,thứ bảy là ngày thứ mấy trong tour ?,ngày 02
25476,8590.jpg,ngày thứ 2 trong tour khách du lịch được đến những địa danh nào ?,đảo ngọc lăng cô - đại nội - thiên mụ
25477,8590.jpg,những buổi ăn được tour hỗ trợ trong ngày đầu tiên là gì ?,"trưa , tối"
25478,8590.jpg,ngày cuối cùng trong tour là thứ mấy ?,chủ nhật
25479,8590.jpg,trong lịch trình của chuyến đi 3 ngày thì ngày cuối cùng khách du lịch sẽ đến đâu ?,tiên sân bay
25480,8590.jpg,buổi ăn được phục vụ trong ngày thứ hai là gì ?,"sáng , trưa , tối"
25481,8590.jpg,ngày cuối cùng được ăn gì ?,sáng
25483,8592.jpg,khu vực trong hình là khu gì ?,sách cũ
25484,8593.jpg,công ty này có tên là gì ?,tâm đắc travel
25485,8593.jpg,slogan của công ty tâm đắc travel là gì ?,hạnh phúc là những hành trình
25490,8595.jpg,talky là trung tâm gì ?,anh ngữ
25491,8595.jpg,địa chỉ của trung tâm anh ngữ talky là gì ?,"tầng 2 , tòa na khí thăng long - 01 lương yên , hai bà trưng"
25492,8595.jpg,số điện thoại để liên lạc cho trung tâm là gì ?,0901 . 699 . 488
25493,8595.jpg,có thể liên hệ tới trung tâm này thông qua địa chỉ website gì ?,www . talky . vn
25500,8598.jpg,căn nhà ở giữa cho gì ?,thuê nguyên căn dài hạn
25501,8598.jpg,địa chỉ của căn nhà cho thuê nguyên căn dài hạn là gì ?,"188 nguyễn tri phương , p4 , q10"
25502,8599.jpg,số thứ tự của quầy thanh toán này là số mấy ?,56
25503,8599.jpg,bịch bột giặt trên quầy thanh toán có trọng lượng là bao nhiêu ?,3kg
25504,8600.jpg,cái thùng ở giữa người nhân viên và khách hàng có tên là gì ?,zespri gold
25505,8600.jpg,bức hình trên thuộc về công ty nào ?,sea event
25506,8601.jpg,giá của củ su hào trong hình này là bao nhiêu khi bao gồm cả thuế ?,5 . 900 đ
25513,8603.jpg,dòng chữ sáng màu xanh lá trên tấm bảng là chữ gì ?,màn
25514,8603.jpg,trên tấm bảng dòng chữ sáng có màu vàng là chữ gì ?,linh
25515,8604.jpg,tên của hàng được viết trên tấm bảng màu đỏ là gì ?,kfc
25516,8605.jpg,chai bia màu vàng có tên là gì ?,beerlao
25517,8605.jpg,bia này được sản xuất từ công ty nào ?,lao brewery
25518,8606.jpg,quán có bán đặc sản vùng nào ?,tây ninh
25519,8606.jpg,tên quán là gì ?,út bình
25520,8606.jpg,thời gian giao hàng của quán là bao lâu ?,2 giờ
25521,8606.jpg,quán có những văn phòng nào ?,sài gòn tây ninh
25522,8606.jpg,có thể liên hệ cho quán qua số điện thoại hotline nào ?,0971 . 717 . 702
25523,8606.jpg,thời gian có thể liên hệ với quán thông qua hotline là từ mấy giờ đến mấy giờ ?,10h đến 21h
25524,8606.jpg,văn phòng tây ninh tọa lạc ở đâu ?,"hẻm 17 nguyễn văn cừ , ấp long chí , xã long thành trung hòa thành , tây ninh"
25525,8606.jpg,"văn phòng ở địa chỉ 449a phạm văn chí , phường 7 , quận 6 , tp . hcm là văn phòng nào ?",sài gòn
25526,8606.jpg,địa chỉ email của shop là gì ?,phamnhung27789@gmail . com
25527,8606.jpg,có thể truy cập vào trang web của quán thông qua đường link nào ?,www . banhtrangutbinh . com
25528,8606.jpg,đặc sản tây ninh của quán như thế nào ?,khó chối từ
25529,8607.jpg,cửa hàng có tấm biển màu vàng có tên là gì ?,thắng jacker
25530,8607.jpg,cửa hàng kế bên thắng jacker shop có tên là gì ?,anh thư
25531,8608.jpg,ban quản lý chợ này thuộc quận nào ?,cầu giấy
25532,8608.jpg,có thể liên hệ cho ban quản lý thông qua số điện thoại nào ?,024 376 46878
25533,8608.jpg,tên của chợ này là gì ?,nhà xanh
25541,8611.jpg,tiệm bánh trong ảnh có tên là gì ?,hòa lợi
25542,8611.jpg,tiệm bánh có bán gì ?,bánh mứt
25543,8612.jpg,ảnh này được lấy từ trang web nào ?,zing
25544,8612.jpg,slogan của zing là gì ?,"thông tin uy tín , hình ảnh ấn tượng"
25552,8615.jpg,trang báo đăng bức ảnh này có địa chỉ là gì ?,www . tiin . vn
25553,8616.jpg,hội thảo được diễn ra với mục đích gì ?,kết nối sản phẩm của doanh nghiệp khởi nghiệp đổi mới sáng tạo vào hệ thống siêu thị và các kênh phân phối
25554,8616.jpg,hội thảo này được tổ chức ở đâu ?,hà nội
25555,8616.jpg,thời gian nào hội thảo đã diễn ra ?,ngày 18 tháng 11 năm 2021
25556,8616.jpg,hình ảnh này được đăng ở báo nào ?,công thương
25557,8617.jpg,siêu thi này của nước nào ?,việt nam
25558,8617.jpg,địa điểm của siêu thị này ở quốc gia nào ?,đài loan
25559,8618.jpg,đi phượt ở đâu ?,mộc châu
25560,8618.jpg,thời gian đi phượt mộc châu ở bức ảnh này là khi nào ?,tháng 11
25561,8618.jpg,chuyến đi phượt này kéo dài bao lâu ?,2 ngày 2 đêm
25562,8619.jpg,cửa hàng đang tuyển nhân viên gì ?,nữ
25563,8619.jpg,giá của chiếc quần màu đến trắng là bao nhiêu ?,90k
25564,8619.jpg,giá của chiếc áo màu xanh lá là gì ?,30k
25565,8619.jpg,những bộ đồ bộ có giá bao nhiêu một bộ ?,100k
25566,8619.jpg,thời gian làm việc của nhân viên là bao lâu ?,8h30 - 22h30
25567,8619.jpg,mức lương của nhân viên nữ khi vào làm việc là bao nhiêu ?,8tr 7tr
25568,8619.jpg,bức ảnh này có nguồn từ đâu ?,kenh14 . vn
25569,8619.jpg,kenh 14 là kênh gì ?,giải trí - xã hội
25571,8621.jpg,khu vực này là khu vực gì ?,phong tỏa tạm thời
25572,8621.jpg,tấm bảng được treo ở ngôi nhà bên trái có nội dung gì ?,nhà thuốc tây
25573,8622.jpg,sách này là sách gì ?,bài tập hóa học 12
25574,8622.jpg,tác giả của cuốn sách này là những ai ?,nguyễn xuân trường từ ngọc ánh phạm văn hoan
25575,8622.jpg,ai là chủ biên của quyển sách ?,nguyễn xuân trường
25576,8622.jpg,quyển sách này dành cho học sinh lớp mấy ?,12
25581,8624.jpg,quyển sách này tuyển chọn các chuyên đề gì ?,toán phổ thông
25582,8624.jpg,quyển sách này là tập mấy ?,1
25583,8624.jpg,tác giả của quyển sách là những ai ?,lê hoành phò - trần nam dũng
